Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Human gene stable ID,Human gene name,%id. target Human gene identical to query gene,%id. query gene identical to target Human gene,"Human orthology confidence [0 low, 1 high]"
ENSECAG00000021329,ENSECAG00000021329.4,ENSECAT00000063489,ENSECAT00000063489.3,ENSG00000169684,CHRNA5,84.4898,88.4615,1
ENSECAG00000021329,ENSECAG00000021329.4,ENSECAT00000022859,ENSECAT00000022859.4,ENSG00000169684,CHRNA5,84.4898,88.4615,1
ENSECAG00000021329,ENSECAG00000021329.4,ENSECAT00000084030,ENSECAT00000084030.1,ENSG00000169684,CHRNA5,84.4898,88.4615,1
ENSECAG00000021329,ENSECAG00000021329.4,ENSECAT00000104138,ENSECAT00000104138.1,ENSG00000169684,CHRNA5,84.4898,88.4615,1
ENSECAG00000021329,ENSECAG00000021329.4,ENSECAT00000078001,ENSECAT00000078001.2,ENSG00000169684,CHRNA5,84.4898,88.4615,1
ENSECAG00000021329,ENSECAG00000021329.4,ENSECAT00000091952,ENSECAT00000091952.1,ENSG00000169684,CHRNA5,84.4898,88.4615,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000092183,ENSECAT00000092183.1,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000000619,ENSECAT00000000619.4,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000053335,ENSECAT00000053335.2,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000000604,ENSECAT00000000604.3,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000133652,ENSECAT00000133652.1,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000057726,ENSECAT00000057726.3,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000128677,ENSECAT00000128677.1,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000079971,ENSECAT00000079971.1,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000000648,ENSECAG00000000648.4,ENSECAT00000095256,ENSECAT00000095256.1,ENSG00000178177,LCORL,84.3934,84.3934,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000005581,ENSECAT00000005581.3,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000098334,ENSECAT00000098334.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000139681,ENSECAT00000139681.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000106578,ENSECAT00000106578.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000114157,ENSECAT00000114157.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000087965,ENSECAT00000087965.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000121586,ENSECAT00000121586.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000110870,ENSECAT00000110870.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000099425,ENSECAT00000099425.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000003791,ENSECAG00000003791.3,ENSECAT00000139509,ENSECAT00000139509.1,ENSG00000177463,NR2C2,91.3178,98.8255,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000067891,ENSECAT00000067891.2,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000066243,ENSECAT00000066243.2,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000007427,ENSECAT00000007427.3,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000134310,ENSECAT00000134310.1,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000033012,ENSECAT00000033012.2,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000135238,ENSECAT00000135238.1,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000101001,ENSECAT00000101001.1,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000007313,ENSECAG00000007313.4,ENSECAT00000067674,ENSECAT00000067674.2,ENSG00000183283,DAZAP2,65.7143,95.8333,1
ENSECAG00000014890,ENSECAG00000014890.4,ENSECAT00000016544,ENSECAT00000016544.4,ENSG00000139618,BRCA2,73.9396,74.4587,1
ENSECAG00000014890,ENSECAG00000014890.4,ENSECAT00000121774,ENSECAT00000121774.1,ENSG00000139618,BRCA2,73.9396,74.4587,1
ENSECAG00000012151,ENSECAG00000012151.3,ENSECAT00000035839,ENSECAT00000035839.2,ENSG00000019169,MARCO,71.7105,62.8846,1
ENSECAG00000012169,ENSECAG00000012169.3,ENSECAT00000012573,ENSECAT00000012573.3,ENSG00000099624,ATP5F1D,92.8571,85.119,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000097937,ENSECAT00000097937.1,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000052481,ENSECAT00000052481.2,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000063903,ENSECAT00000063903.3,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000083258,ENSECAT00000083258.1,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000133333,ENSECAT00000133333.1,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000128899,ENSECAT00000128899.1,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000131494,ENSECAT00000131494.1,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000019121,ENSECAG00000019121.4,ENSECAT00000087971,ENSECAT00000087971.1,ENSG00000126602,TRAP1,84.2742,89.0625,1
ENSECAG00000039910,ENSECAG00000039910.3,ENSECAT00000032745,ENSECAT00000032745.3,ENSG00000310576,FAM174C,30.2395,76.5152,0
ENSECAG00000040586,ENSECAG00000040586.3,ENSECAT00000072739,ENSECAT00000072739.2,ENSG00000162194,LBHD1,64.6226,52.0913,1
ENSECAG00000012668,ENSECAG00000012668.4,ENSECAT00000061752,ENSECAT00000061752.3,ENSG00000142949,PTPRF,96.5571,97.0635,1
ENSECAG00000012668,ENSECAG00000012668.4,ENSECAT00000015193,ENSECAT00000015193.4,ENSG00000142949,PTPRF,96.5571,97.0635,1
ENSECAG00000012668,ENSECAG00000012668.4,ENSECAT00000015281,ENSECAT00000015281.4,ENSG00000142949,PTPRF,96.5571,97.0635,1
ENSECAG00000012668,ENSECAG00000012668.4,ENSECAT00000053472,ENSECAT00000053472.2,ENSG00000142949,PTPRF,96.5571,97.0635,1
ENSECAG00000012668,ENSECAG00000012668.4,ENSECAT00000051917,ENSECAT00000051917.3,ENSG00000142949,PTPRF,96.5571,97.0635,1
ENSECAG00000009067,ENSECAG00000009067.4,ENSECAT00000122840,ENSECAT00000122840.1,ENSG00000108932,SLC16A6,82.9044,86.2333,1
ENSECAG00000009067,ENSECAG00000009067.4,ENSECAT00000009303,ENSECAT00000009303.4,ENSG00000108932,SLC16A6,82.9044,86.2333,1
ENSECAG00000009067,ENSECAG00000009067.4,ENSECAT00000145484,ENSECAT00000145484.1,ENSG00000108932,SLC16A6,82.9044,86.2333,1
ENSECAG00000007606,ENSECAG00000007606.3,ENSECAT00000007621,ENSECAT00000007621.3,ENSG00000204128,C2orf72,81.7857,77.6271,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000000616,ENSECAT00000000616.4,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000088629,ENSECAT00000088629.1,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000112933,ENSECAT00000112933.1,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000103946,ENSECAT00000103946.1,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000041071,ENSECAT00000041071.3,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000083118,ENSECAT00000083118.1,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000138812,ENSECAT00000138812.1,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000093136,ENSECAT00000093136.1,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000000161,ENSECAG00000000161.4,ENSECAT00000121831,ENSECAT00000121831.1,ENSG00000175497,DPP10,89.2729,94.0955,1
ENSECAG00000055466,ENSECAG00000055466.1,ENSECAT00000075241,ENSECAT00000075241.2,ENSG00000278615,C11orf98,69.5035,79.6748,1
ENSECAG00000055466,ENSECAG00000055466.1,ENSECAT00000060741,ENSECAT00000060741.2,ENSG00000278615,C11orf98,69.5035,79.6748,1
ENSECAG00000055466,ENSECAG00000055466.1,ENSECAT00000110153,ENSECAT00000110153.1,ENSG00000278615,C11orf98,69.5035,79.6748,1
ENSECAG00000055466,ENSECAG00000055466.1,ENSECAT00000126273,ENSECAT00000126273.1,ENSG00000278615,C11orf98,69.5035,79.6748,1
ENSECAG00000032606,ENSECAG00000032606.3,ENSECAT00000062199,ENSECAT00000062199.2,ENSG00000128951,DUT,80.1724,73.8095,1
ENSECAG00000032606,ENSECAG00000032606.3,ENSECAT00000033989,ENSECAT00000033989.3,ENSG00000128951,DUT,80.1724,73.8095,1
ENSECAG00000018310,ENSECAG00000018310.3,ENSECAT00000098809,ENSECAT00000098809.1,ENSG00000184402,SS18L1,69.1415,75.2525,1
ENSECAG00000018310,ENSECAG00000018310.3,ENSECAT00000019592,ENSECAT00000019592.3,ENSG00000184402,SS18L1,69.1415,75.2525,1
ENSECAG00000018310,ENSECAG00000018310.3,ENSECAT00000108131,ENSECAT00000108131.1,ENSG00000184402,SS18L1,69.1415,75.2525,1
ENSECAG00000018310,ENSECAG00000018310.3,ENSECAT00000147343,ENSECAT00000147343.1,ENSG00000184402,SS18L1,69.1415,75.2525,1
ENSECAG00000018310,ENSECAG00000018310.3,ENSECAT00000104730,ENSECAT00000104730.1,ENSG00000184402,SS18L1,69.1415,75.2525,1
ENSECAG00000018310,ENSECAG00000018310.3,ENSECAT00000137152,ENSECAT00000137152.1,ENSG00000184402,SS18L1,69.1415,75.2525,1
ENSECAG00000014435,ENSECAG00000014435.4,ENSECAT00000016276,ENSECAT00000016276.3,ENSG00000123338,NCKAP1L,92.132,96.6282,1
ENSECAG00000014435,ENSECAG00000014435.4,ENSECAT00000075638,ENSECAT00000075638.2,ENSG00000123338,NCKAP1L,92.132,96.6282,1
ENSECAG00000014435,ENSECAG00000014435.4,ENSECAT00000144565,ENSECAT00000144565.1,ENSG00000123338,NCKAP1L,92.132,96.6282,1
ENSECAG00000014435,ENSECAG00000014435.4,ENSECAT00000106235,ENSECAT00000106235.1,ENSG00000123338,NCKAP1L,92.132,96.6282,1
ENSECAG00000011626,ENSECAG00000011626.3,ENSECAT00000097819,ENSECAT00000097819.1,ENSG00000170989,S1PR1,96.8586,96.8586,1
ENSECAG00000011626,ENSECAG00000011626.3,ENSECAT00000011998,ENSECAT00000011998.3,ENSG00000170989,S1PR1,96.8586,96.8586,1
ENSECAG00000011626,ENSECAG00000011626.3,ENSECAT00000107007,ENSECAT00000107007.1,ENSG00000170989,S1PR1,96.8586,96.8586,1
ENSECAG00000011626,ENSECAG00000011626.3,ENSECAT00000135566,ENSECAT00000135566.1,ENSG00000170989,S1PR1,96.8586,96.8586,1
ENSECAG00000011626,ENSECAG00000011626.3,ENSECAT00000093031,ENSECAT00000093031.1,ENSG00000170989,S1PR1,96.8586,96.8586,1
ENSECAG00000011626,ENSECAG00000011626.3,ENSECAT00000092449,ENSECAT00000092449.1,ENSG00000170989,S1PR1,96.8586,96.8586,1
ENSECAG00000011626,ENSECAG00000011626.3,ENSECAT00000138982,ENSECAT00000138982.1,ENSG00000170989,S1PR1,96.8586,96.8586,1
ENSECAG00000039587,ENSECAG00000039587.2,ENSECAT00000046008,ENSECAT00000046008.2,ENSG00000165985,C1QL3,99.6078,99.6078,1
ENSECAG00000007845,ENSECAG00000007845.4,ENSECAT00000098190,ENSECAT00000098190.1,ENSG00000173692,PSMD1,95.8418,99.1605,1
ENSECAG00000007845,ENSECAG00000007845.4,ENSECAT00000009082,ENSECAT00000009082.3,ENSG00000173692,PSMD1,95.8418,99.1605,1
ENSECAG00000007845,ENSECAG00000007845.4,ENSECAT00000045592,ENSECAT00000045592.2,ENSG00000173692,PSMD1,95.8418,99.1605,1
ENSECAG00000007845,ENSECAG00000007845.4,ENSECAT00000107386,ENSECAT00000107386.1,ENSG00000173692,PSMD1,95.8418,99.1605,1
ENSECAG00000007845,ENSECAG00000007845.4,ENSECAT00000096609,ENSECAT00000096609.1,ENSG00000173692,PSMD1,95.8418,99.1605,1
ENSECAG00000007845,ENSECAG00000007845.4,ENSECAT00000132641,ENSECAT00000132641.1,ENSG00000173692,PSMD1,95.8418,99.1605,1
ENSECAG00000007620,ENSECAG00000007620.4,ENSECAT00000138076,ENSECAT00000138076.1,ENSG00000035499,DEPDC1B,96.4083,96.4083,1
ENSECAG00000007620,ENSECAG00000007620.4,ENSECAT00000096722,ENSECAT00000096722.1,ENSG00000035499,DEPDC1B,96.4083,96.4083,1
ENSECAG00000007620,ENSECAG00000007620.4,ENSECAT00000134922,ENSECAT00000134922.1,ENSG00000035499,DEPDC1B,96.4083,96.4083,1
ENSECAG00000007620,ENSECAG00000007620.4,ENSECAT00000041424,ENSECAT00000041424.3,ENSG00000035499,DEPDC1B,96.4083,96.4083,1
ENSECAG00000007620,ENSECAG00000007620.4,ENSECAT00000007985,ENSECAT00000007985.4,ENSG00000035499,DEPDC1B,96.4083,96.4083,1
ENSECAG00000011450,ENSECAG00000011450.4,ENSECAT00000076006,ENSECAT00000076006.1,ENSG00000196704,AMZ2,84.7826,86.6667,1
ENSECAG00000011450,ENSECAG00000011450.4,ENSECAT00000011973,ENSECAT00000011973.3,ENSG00000196704,AMZ2,84.7826,86.6667,1
ENSECAG00000011450,ENSECAG00000011450.4,ENSECAT00000073919,ENSECAT00000073919.2,ENSG00000196704,AMZ2,84.7826,86.6667,1
ENSECAG00000012138,ENSECAG00000012138.3,ENSECAT00000116605,ENSECAT00000116605.1,ENSG00000130305,NSUN5,86.6953,86.6953,1
ENSECAG00000012138,ENSECAG00000012138.3,ENSECAT00000012631,ENSECAT00000012631.3,ENSG00000130305,NSUN5,86.6953,86.6953,1
ENSECAG00000022539,ENSECAG00000022539.4,ENSECAT00000024270,ENSECAT00000024270.3,ENSG00000244005,NFS1,94.2857,93.8731,1
ENSECAG00000022539,ENSECAG00000022539.4,ENSECAT00000084599,ENSECAT00000084599.1,ENSG00000244005,NFS1,94.2857,93.8731,1
ENSECAG00000022539,ENSECAG00000022539.4,ENSECAT00000120016,ENSECAT00000120016.1,ENSG00000244005,NFS1,94.2857,93.8731,1
ENSECAG00000022539,ENSECAG00000022539.4,ENSECAT00000069731,ENSECAT00000069731.2,ENSG00000244005,NFS1,94.2857,93.8731,1
ENSECAG00000022539,ENSECAG00000022539.4,ENSECAT00000147282,ENSECAT00000147282.1,ENSG00000244005,NFS1,94.2857,93.8731,1
ENSECAG00000022539,ENSECAG00000022539.4,ENSECAT00000091090,ENSECAT00000091090.1,ENSG00000244005,NFS1,94.2857,93.8731,1
ENSECAG00000038938,ENSECAG00000038938.3,ENSECAT00000034778,ENSECAT00000034778.3,ENSG00000074803,SLC12A1,95.4545,95.5414,1
ENSECAG00000038938,ENSECAG00000038938.3,ENSECAT00000049789,ENSECAT00000049789.3,ENSG00000074803,SLC12A1,95.4545,95.5414,1
ENSECAG00000038938,ENSECAG00000038938.3,ENSECAT00000021833,ENSECAT00000021833.4,ENSG00000074803,SLC12A1,95.4545,95.5414,1
ENSECAG00000038938,ENSECAG00000038938.3,ENSECAT00000081668,ENSECAT00000081668.1,ENSG00000074803,SLC12A1,95.4545,95.5414,1
ENSECAG00000013254,ENSECAG00000013254.3,ENSECAT00000084817,ENSECAT00000084817.1,ENSG00000171103,TRMT61B,76.7635,77.5681,1
ENSECAG00000013254,ENSECAG00000013254.3,ENSECAT00000013849,ENSECAT00000013849.3,ENSG00000171103,TRMT61B,76.7635,77.5681,1
ENSECAG00000013254,ENSECAG00000013254.3,ENSECAT00000111843,ENSECAT00000111843.1,ENSG00000171103,TRMT61B,76.7635,77.5681,1
ENSECAG00000000081,ENSECAG00000000081.4,ENSECAT00000096013,ENSECAT00000096013.1,ENSG00000165983,PTER,89.1117,89.1117,1
ENSECAG00000000081,ENSECAG00000000081.4,ENSECAT00000063958,ENSECAT00000063958.3,ENSG00000165983,PTER,89.1117,89.1117,1
ENSECAG00000000081,ENSECAG00000000081.4,ENSECAT00000000070,ENSECAT00000000070.3,ENSG00000165983,PTER,89.1117,89.1117,1
ENSECAG00000017148,ENSECAG00000017148.4,ENSECAT00000018318,ENSECAT00000018318.3,ENSG00000217128,FNIP1,95.283,95.283,1
ENSECAG00000017148,ENSECAG00000017148.4,ENSECAT00000040463,ENSECAT00000040463.2,ENSG00000217128,FNIP1,95.283,95.283,1
ENSECAG00000017148,ENSECAG00000017148.4,ENSECAT00000092128,ENSECAT00000092128.1,ENSG00000217128,FNIP1,95.283,95.283,1
ENSECAG00000017148,ENSECAG00000017148.4,ENSECAT00000111759,ENSECAT00000111759.1,ENSG00000217128,FNIP1,95.283,95.283,1
ENSECAG00000017148,ENSECAG00000017148.4,ENSECAT00000047776,ENSECAT00000047776.2,ENSG00000217128,FNIP1,95.283,95.283,1
ENSECAG00000017148,ENSECAG00000017148.4,ENSECAT00000034046,ENSECAT00000034046.3,ENSG00000217128,FNIP1,95.283,95.283,1
ENSECAG00000041012,ENSECAG00000041012.2,ENSECAT00000068916,ENSECAT00000068916.2,ENSG00000203756,TMEM244,84.5528,81.25,1
ENSECAG00000017322,ENSECAG00000017322.4,ENSECAT00000018238,ENSECAT00000018238.4,ENSG00000214756,CSKMT,52.2078,83.75,1
ENSECAG00000017322,ENSECAG00000017322.4,ENSECAT00000146612,ENSECAT00000146612.1,ENSG00000214756,CSKMT,52.2078,83.75,1
ENSECAG00000018524,ENSECAG00000018524.4,ENSECAT00000019573,ENSECAT00000019573.4,ENSG00000185662,SMIM23,64.0719,62.2093,1
ENSECAG00000017332,ENSECAG00000017332.3,ENSECAT00000018263,ENSECAT00000018263.3,ENSG00000204922,UQCC3,60.5505,70.9677,1
ENSECAG00000005608,ENSECAG00000005608.3,ENSECAT00000105671,ENSECAT00000105671.1,ENSG00000077097,TOP2B,97.5926,97.2325,1
ENSECAG00000005608,ENSECAG00000005608.3,ENSECAT00000041409,ENSECAT00000041409.2,ENSG00000077097,TOP2B,97.5926,97.2325,1
ENSECAG00000005608,ENSECAG00000005608.3,ENSECAT00000087416,ENSECAT00000087416.1,ENSG00000077097,TOP2B,97.5926,97.2325,1
ENSECAG00000005608,ENSECAG00000005608.3,ENSECAT00000140470,ENSECAT00000140470.1,ENSG00000077097,TOP2B,97.5926,97.2325,1
ENSECAG00000005608,ENSECAG00000005608.3,ENSECAT00000112358,ENSECAT00000112358.1,ENSG00000077097,TOP2B,97.5926,97.2325,1
ENSECAG00000005608,ENSECAG00000005608.3,ENSECAT00000007588,ENSECAT00000007588.3,ENSG00000077097,TOP2B,97.5926,97.2325,1
ENSECAG00000009767,ENSECAG00000009767.4,ENSECAT00000010642,ENSECAT00000010642.4,ENSG00000108405,P2RX1,91.9799,91.9799,1
ENSECAG00000009767,ENSECAG00000009767.4,ENSECAT00000148010,ENSECAT00000148010.1,ENSG00000108405,P2RX1,91.9799,91.9799,1
ENSECAG00000009767,ENSECAG00000009767.4,ENSECAT00000101884,ENSECAT00000101884.1,ENSG00000108405,P2RX1,91.9799,91.9799,1
ENSECAG00000009767,ENSECAG00000009767.4,ENSECAT00000123099,ENSECAT00000123099.1,ENSG00000108405,P2RX1,91.9799,91.9799,1
ENSECAG00000009767,ENSECAG00000009767.4,ENSECAT00000103964,ENSECAT00000103964.1,ENSG00000108405,P2RX1,91.9799,91.9799,1
ENSECAG00000006343,ENSECAG00000006343.4,ENSECAT00000091726,ENSECAT00000091726.1,ENSG00000198945,L3MBTL3,95.0882,96.7949,1
ENSECAG00000006343,ENSECAG00000006343.4,ENSECAT00000052523,ENSECAT00000052523.3,ENSG00000198945,L3MBTL3,95.0882,96.7949,1
ENSECAG00000006343,ENSECAG00000006343.4,ENSECAT00000035774,ENSECAT00000035774.2,ENSG00000198945,L3MBTL3,95.0882,96.7949,1
ENSECAG00000006343,ENSECAG00000006343.4,ENSECAT00000044056,ENSECAT00000044056.3,ENSG00000198945,L3MBTL3,95.0882,96.7949,1
ENSECAG00000009936,ENSECAG00000009936.4,ENSECAT00000050869,ENSECAT00000050869.2,ENSG00000113649,TCERG1,99.08,96.5919,1
ENSECAG00000009936,ENSECAG00000009936.4,ENSECAT00000049098,ENSECAT00000049098.2,ENSG00000113649,TCERG1,99.08,96.5919,1
ENSECAG00000009936,ENSECAG00000009936.4,ENSECAT00000034892,ENSECAT00000034892.2,ENSG00000113649,TCERG1,99.08,96.5919,1
ENSECAG00000009936,ENSECAG00000009936.4,ENSECAT00000010584,ENSECAT00000010584.3,ENSG00000113649,TCERG1,99.08,96.5919,1
ENSECAG00000009936,ENSECAG00000009936.4,ENSECAT00000010534,ENSECAT00000010534.4,ENSG00000113649,TCERG1,99.08,96.5919,1
ENSECAG00000009936,ENSECAG00000009936.4,ENSECAT00000045418,ENSECAT00000045418.3,ENSG00000113649,TCERG1,99.08,96.5919,1
ENSECAG00000009936,ENSECAG00000009936.4,ENSECAT00000130727,ENSECAT00000130727.1,ENSG00000113649,TCERG1,99.08,96.5919,1
ENSECAG00000003655,ENSECAG00000003655.3,ENSECAT00000003508,ENSECAT00000003508.3,ENSG00000124097,HMGB1P1,93.1373,90.0474,0
ENSECAG00000052466,ENSECAG00000052466.1,ENSECAT00000038783,ENSECAT00000038783.2,ENSG00000213639,PPP1CB,97.7987,95.107,1
ENSECAG00000011656,ENSECAG00000011656.3,ENSECAT00000122163,ENSECAT00000122163.1,ENSG00000117543,DPH5,80.7808,94.386,1
ENSECAG00000011656,ENSECAG00000011656.3,ENSECAT00000012161,ENSECAT00000012161.3,ENSG00000117543,DPH5,80.7808,94.386,1
ENSECAG00000010412,ENSECAG00000010412.4,ENSECAT00000011009,ENSECAT00000011009.4,ENSG00000080644,CHRNA3,84.2718,85.9406,1
ENSECAG00000010412,ENSECAG00000010412.4,ENSECAT00000144980,ENSECAT00000144980.1,ENSG00000080644,CHRNA3,84.2718,85.9406,1
ENSECAG00000010412,ENSECAG00000010412.4,ENSECAT00000047810,ENSECAT00000047810.3,ENSG00000080644,CHRNA3,84.2718,85.9406,1
ENSECAG00000010412,ENSECAG00000010412.4,ENSECAT00000065941,ENSECAT00000065941.1,ENSG00000080644,CHRNA3,84.2718,85.9406,1
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000035111,ENSECAT00000035111.3,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000017319,ENSECAT00000017319.3,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000059132,ENSECAT00000059132.3,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000039135,ENSECAT00000039135.2,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000033587,ENSECAT00000033587.3,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000036914,ENSECAT00000036914.3,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000036336,ENSECAT00000036336.2,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000039736,ENSECAT00000039736.3,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000016798,ENSECAT00000016798.3,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000016028,ENSECAG00000016028.4,ENSECAT00000033939,ENSECAT00000033939.2,ENSG00000244754,N4BP2L2,36.5696,77.53,0
ENSECAG00000017404,ENSECAG00000017404.4,ENSECAT00000051131,ENSECAT00000051131.2,ENSG00000162191,UBXN1,79.4944,95.2862,1
ENSECAG00000017404,ENSECAG00000017404.4,ENSECAT00000018554,ENSECAT00000018554.3,ENSG00000162191,UBXN1,79.4944,95.2862,1
ENSECAG00000017724,ENSECAG00000017724.3,ENSECAT00000147338,ENSECAT00000147338.1,ENSG00000120063,GNA13,94.6292,98.1432,1
ENSECAG00000017724,ENSECAG00000017724.3,ENSECAT00000083236,ENSECAT00000083236.1,ENSG00000120063,GNA13,94.6292,98.1432,1
ENSECAG00000017724,ENSECAG00000017724.3,ENSECAT00000018682,ENSECAT00000018682.3,ENSG00000120063,GNA13,94.6292,98.1432,1
ENSECAG00000017724,ENSECAG00000017724.3,ENSECAT00000103317,ENSECAT00000103317.1,ENSG00000120063,GNA13,94.6292,98.1432,1
ENSECAG00000017724,ENSECAG00000017724.3,ENSECAT00000128869,ENSECAT00000128869.1,ENSG00000120063,GNA13,94.6292,98.1432,1
ENSECAG00000000469,ENSECAG00000000469.3,ENSECAT00000079671,ENSECAT00000079671.1,ENSG00000148481,MINDY3,98.8764,98.8764,1
ENSECAG00000000469,ENSECAG00000000469.3,ENSECAT00000063036,ENSECAT00000063036.2,ENSG00000148481,MINDY3,98.8764,98.8764,1
ENSECAG00000000469,ENSECAG00000000469.3,ENSECAT00000001098,ENSECAT00000001098.3,ENSG00000148481,MINDY3,98.8764,98.8764,1
ENSECAG00000000469,ENSECAG00000000469.3,ENSECAT00000084406,ENSECAT00000084406.1,ENSG00000148481,MINDY3,98.8764,98.8764,1
ENSECAG00000000469,ENSECAG00000000469.3,ENSECAT00000060032,ENSECAT00000060032.2,ENSG00000148481,MINDY3,98.8764,98.8764,1
ENSECAG00000000469,ENSECAG00000000469.3,ENSECAT00000104443,ENSECAT00000104443.1,ENSG00000148481,MINDY3,98.8764,98.8764,1
